id,status_invoice_name,Purchase Date,Payment Method,Invoice Paid,Nama Event ,id_event,Nama Ticket
8071,PAID,8/20/22 16:35,Virtual Account BCA,60250,Momen Digital Eksklusif - Persikabo 1973 vs Persija Jakarta,80900,Pertahanan Lugas: Hanif Sjahbandi
8072,PAID,8/20/22 17:50,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Rans Nusantara FC vs PERSIJA Jakarta
8073,PAID,8/20/22 18:24,GO-PAY,112158,Momen Digital Eksklusif - Persikabo 1973 vs Persija Jakarta,80900,Pertahanan Lugas: Hanif Sjahbandi
8074,PAID,8/20/22 18:48,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Rans Nusantara FC vs PERSIJA Jakarta
8075,PAID,8/20/22 18:52,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Ondrej Kudela
8076,PAID,8/20/22 21:26,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Riko Simanjuntak
8078,PAID,8/21/22 15:11,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8079,PAID,8/21/22 17:31,GO-PAY,84499,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Michael Krmencik
8080,PAID,8/21/22 20:43,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8081,PAID,8/21/22 21:12,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8083,PAID,8/21/22 22:17,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8084,PAID,8/21/22 22:36,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8085,PAID,8/22/22 7:23,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8086,PAID,8/22/22 8:17,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8087,PAID,8/22/22 9:18,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8088,PAID,8/22/22 9:47,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8089,PAID,8/22/22 11:17,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8090,PAID,8/22/22 14:29,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8091,PAID,8/22/22 16:10,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8092,PAID,8/22/22 21:31,Virtual Account BCA,57750,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Gelandang Kokoh: Syahrian Abimanyu
8093,PAID,8/22/22 21:34,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8094,PAID,8/22/22 21:45,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8095,PAID,8/22/22 22:38,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8096,PAID,8/22/22 22:56,GO-PAY,53542,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Playmaker Jerman: Hanno Behrens
8097,PAID,8/22/22 23:11,GO-PAY,53542,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Playmaker Jerman: Hanno Behrens
8098,PAID,8/23/22 10:11,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8099,PAID,8/23/22 10:54,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Abdullah Yusuf Helal
8100,PAID,8/23/22 11:18,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Abdullah Yusuf Helal
8101,PAID,8/23/22 11:20,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8102,PAID,8/23/22 12:39,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8103,PAID,8/23/22 13:09,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8104,PAID,8/23/22 13:23,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8105,PAID,8/23/22 14:02,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8108,PAID,8/23/22 15:28,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8109,PAID,8/23/22 17:42,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8110,PAID,8/23/22 17:43,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8111,PAID,8/23/22 18:01,GO-PAY,107083,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Playmaker Jerman: Hanno Behrens
8112,PAID,8/23/22 18:26,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8113,PAID,8/23/22 18:28,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8114,PAID,8/23/22 19:06,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8115,PAID,8/23/22 20:47,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Persija Jakarta vs Persita
8116,PAID,8/24/22 8:30,Virtual Account BCA,57750,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Gelandang Kokoh: Syahrian Abimanyu
8117,PAID,8/24/22 12:38,Virtual Account BCA,57750,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Playmaker Jerman: Hanno Behrens
8118,PAID,8/24/22 12:44,Virtual Account BCA,38300,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8119,PAID,8/24/22 13:45,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8120,PAID,8/24/22 13:46,GO-PAY,107083,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Playmaker Jerman: Hanno Behrens
8121,PAID,8/24/22 14:03,GO-PAY,512575,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Man of the match: Abdullah Yusuf Helal
8123,PAID,8/24/22 14:35,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8125,PAID,8/24/22 17:24,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8126,PAID,8/24/22 22:00,Virtual Account BCA,615500,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Man of the match: Abdullah Yusuf Helal
8127,PAID,8/24/22 22:01,Virtual Account BCA,38300,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8128,PAID,8/24/22 22:10,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8129,PAID,8/25/22 2:00,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8130,PAID,8/25/22 10:11,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8131,PAID,8/25/22 14:33,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8132,PAID,8/26/22 1:16,GO-PAY,53288,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8133,PAID,8/26/22 1:18,GO-PAY,510038,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Aksi Heroik: Andritany Ardhiyasa
8134,PAID,8/26/22 2:20,GO-PAY,53288,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8135,PAID,8/26/22 9:18,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8136,PAID,8/26/22 10:28,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8137,PAID,8/26/22 11:32,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8138,PAID,8/26/22 13:14,GO-PAY,53542,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Gelandang Kokoh: Syahrian Abimanyu
8139,PAID,8/26/22 13:18,GO-PAY,53288,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8140,PAID,8/26/22 13:24,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8141,PAID,8/26/22 13:35,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Ondrej Kudela
8142,PAID,8/26/22 14:01,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8144,PAID,8/26/22 17:16,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8145,PAID,8/26/22 17:20,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8146,PAID,8/26/22 17:24,Virtual Account BCA,57500,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8147,PAID,8/26/22 17:59,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8148,PAID,8/26/22 18:54,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8149,PAID,8/26/22 19:27,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8151,PAID,8/26/22 21:01,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8152,PAID,8/26/22 21:15,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8153,PAID,8/26/22 22:37,ATM Transfer,143750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Michael Krmencik
8155,PAID,8/26/22 23:01,ATM Transfer,510000,Momen Digital Eksklusif: RANS Nusantara FC vs PERSIJA Jakarta,81228,Man of the match: Abdullah Yusuf Helal
8156,PAID,8/26/22 23:01,Virtual Account BCA,60500,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8157,PAID,8/26/22 23:24,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8158,PAID,8/27/22 0:05,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8159,PAID,8/27/22 0:50,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8160,PAID,8/27/22 6:52,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8161,PAID,8/27/22 7:49,Virtual Account BCA,1010000,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Aksi Heroik: Andritany Ardhiyasa
8162,PAID,8/27/22 7:50,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8164,PAID,8/27/22 9:03,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8165,PAID,8/27/22 9:17,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8167,PAID,8/27/22 9:36,GO-PAY,53288,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8168,PAID,8/27/22 10:01,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8172,PAID,8/27/22 13:36,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8174,PAID,8/27/22 17:27,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8175,PAID,8/27/22 18:41,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8176,PAID,8/27/22 19:08,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8177,PAID,8/28/22 14:18,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8179,PAID,8/28/22 17:17,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8180,PAID,8/28/22 18:49,GO-PAY,33800,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8181,PAID,8/28/22 19:47,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,Arema FC vs PERSIJA Jakarta
8182,PAID,8/28/22 21:22,Virtual Account BCA,57500,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8183,PAID,8/28/22 21:31,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanif Sjahbandi
8184,PAID,8/28/22 22:32,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Michael Krmencik
8185,PAID,8/29/22 0:22,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Riko Simanjuntak
8186,PAID,8/29/22 4:05,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Michael Krmencik
8187,PAID,8/29/22 9:51,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Coach Thomas Doll
8188,PAID,8/29/22 11:15,Virtual Account BCA,57500,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8189,PAID,8/29/22 11:16,Virtual Account BCA,57500,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8190,PAID,8/29/22 11:21,Virtual Account BCA,88250,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8192,PAID,8/30/22 9:28,GO-PAY,53288,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8193,PAID,8/30/22 9:39,GO-PAY,563325,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Gol Jarak Jauh: Michael Krmencik
8194,PAID,8/30/22 10:00,GO-PAY,53288,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Pertahankan Cleansheet: Firza Andika
8195,PAID,8/30/22 10:36,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8196,PAID,8/30/22 11:41,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8197,PAID,8/30/22 11:44,GO-PAY,563325,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8198,PAID,8/30/22 12:13,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8199,PAID,8/30/22 12:40,Virtual Account BCA,612500,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8200,PAID,8/30/22 12:54,Virtual Account BCA,38300,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8201,PAID,8/30/22 13:02,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8203,PAID,8/30/22 13:54,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Ondrej Kudela
8202,PAID,8/30/22 13:48,Virtual Account BCA,560000,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Legendaris: Penantian 19 Tahun telah Usai
8204,PAID,8/30/22 15:01,GO-PAY,53288,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8205,PAID,8/30/22 15:26,Virtual Account BCA,57500,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8206,PAID,8/30/22 15:56,GO-PAY,53288,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Pertahankan Cleansheet: Firza Andika
8207,PAID,8/30/22 18:17,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8208,PAID,8/30/22 19:18,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8209,PAID,8/30/22 19:24,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8210,PAID,8/30/22 19:39,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Coach Thomas Doll
8211,PAID,8/30/22 19:51,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8212,PAID,8/30/22 20:09,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8213,PAID,8/30/22 21:27,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8214,PAID,8/30/22 21:31,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8215,PAID,8/30/22 21:35,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Abdullah Yusuf Helal
8216,PAID,8/30/22 21:39,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Coach Thomas Doll
8218,PAID,8/30/22 21:50,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8217,PAID,8/30/22 21:49,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8220,PAID,8/30/22 22:02,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8219,PAID,8/30/22 21:59,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8221,PAID,8/30/22 22:08,Virtual Account BCA,38300,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8222,PAID,8/30/22 22:23,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8223,PAID,8/30/22 22:32,GO-PAY,53288,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8225,PAID,8/31/22 2:15,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8224,PAID,8/30/22 23:41,ATM Transfer,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8226,PAID,8/31/22 9:34,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8227,PAID,8/31/22 10:13,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8228,PAID,8/31/22 11:27,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8229,PAID,8/31/22 11:32,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8230,PAID,8/31/22 12:44,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8231,PAID,8/31/22 14:54,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8233,PAID,8/31/22 16:03,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8232,PAID,8/31/22 16:02,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8234,PAID,8/31/22 16:59,Virtual Account BCA,60500,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Ondrej Kudela
8235,PAID,8/31/22 17:03,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8236,PAID,8/31/22 17:33,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8237,PAID,8/31/22 19:14,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8239,PAID,8/31/22 22:12,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8240,PAID,8/31/22 22:44,GO-PAY,53288,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8241,PAID,8/31/22 23:22,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8242,PAID,8/31/22 23:44,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8243,PAID,9/1/22 3:54,Virtual Account BCA,110000,Momen Digital Eksklusif: Arema FC vs PERSIJA Jakarta,81547,Assist Cemerlang: Hanif Sjahbandi
8245,PAID,9/1/22 3:58,GO-PAY,33800,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8246,PAID,9/1/22 8:26,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8247,PAID,9/1/22 15:42,GO-PAY,33800,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8250,PAID,9/1/22 16:04,GO-PAY,56333,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8248,PAID,9/1/22 15:59,Virtual Account BCA,60500,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8249,PAID,9/1/22 16:04,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8251,PAID,9/1/22 16:18,Credit / Debit Card,59075,Momen Digital Eksklusif: PERSIJA Jakarta vs PERSITA Tangerang,81384,Algojo Menit Akhir: Abdulla Yusuf Helal
8252,PAID,9/1/22 16:29,Virtual Account BCA,116000,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Michael Krmencik
8253,PAID,9/1/22 16:39,ATM Transfer,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8254,PAID,9/1/22 19:55,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8255,PAID,9/1/22 20:43,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8256,PAID,9/1/22 21:41,Virtual Account BCA,32750,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Syahrian Abimanyu
8257,PAID,9/1/22 22:56,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Syahrian Abimanyu
8258,PAID,9/2/22 4:07,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8259,PAID,9/2/22 6:12,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Andritany Ardhiyasa
8260,PAID,9/2/22 7:53,Virtual Account BCA,21650,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8261,PAID,9/2/22 11:05,GO-PAY,28167,Koleksi Digital Pemain: Persija Jakarta 2022/2023 (2),79554,Hanno Behrens
8262,PAID,9/2/22 11:13,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8264,PAID,9/2/22 13:50,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
8265,PAID,9/2/22 14:07,GO-PAY,16900,Koleksi Digital Tiket: Persija Jakarta 2022/2023,79594,PERSIJA Jakarta vs Bhayangkara FC
